time (seconds),encoderLeft (meters),encoderRight (meters)
43.896,2.178154706954956,1.8608866930007935
43.999,2.1881535053253174,1.8708852529525757
44.099,2.1981523036956787,1.8808839321136475
44.2,2.20815110206604,1.8908826112747192
44.302,2.2181499004364014,1.9008811712265015
44.405,2.2281484603881836,1.9108798503875732
44.501,2.238147497177124,1.920878529548645
44.602,2.2481462955474854,1.9308772087097168
44.699,2.2581450939178467,1.9408758878707886
44.799,2.268143892288208,1.9508745670318604
44.91,2.2781426906585693,1.9608733654022217
45.003,2.2881414890289307,1.9708720445632935
45.103,2.298140287399292,1.9808707237243652
45.214,2.3081390857696533,1.990869402885437
45.303,2.3181381225585938,2.000868082046509
45.406,2.328136920928955,2.01086688041687
45.51,2.3381357192993164,2.0208654403686523
45.606,2.3481345176696777,2.0308642387390137
45.702,2.358133316040039,2.040862798690796
45.806,2.368102788925171,2.0508275032043457
45.907,2.377977132797241,2.060710906982422
46.002,2.376802921295166,2.061880588531494
46.105,2.3756275177001953,2.063054323196411
46.209,2.3744518756866455,2.064227819442749
46.303,2.3732762336730957,2.065401077270508
46.4,2.3720991611480713,2.06657075881958
46.502,2.3709216117858887,2.0677382946014404
46.607,2.369744062423706,2.068904399871826
46.707,2.3685665130615234,2.0700697898864746
46.802,2.36738920211792,2.0712342262268066
46.9,2.3662118911743164,2.072397470474243
47.002,2.365034580230713,2.0735597610473633
47.102,2.3638577461242676,2.074720859527588
47.205,2.362680673599243,2.075880289077759
47.302,2.361503839492798,2.077038049697876
47.402,2.3603272438049316,2.0781943798065186
47.501,2.3591508865356445,2.0793488025665283
47.603,2.3579747676849365,2.0805015563964844
47.702,2.3567988872528076,2.0816519260406494
47.8,2.355623483657837,2.0828006267547607
47.899,2.3544483184814453,2.083946943283081
48.004,2.353273868560791,2.0850911140441895
48.105,2.3520994186401367,2.0862343311309814
48.191,2.3509256839752197,2.087374687194824
48.302,2.349752426147461,2.088512897491455
48.401,2.3485798835754395,2.089648723602295
48.5,2.3475193977355957,2.0908713340759277
48.611,2.3574297428131104,2.1007230281829834
48.706,2.35860538482666,2.0995471477508545
48.806,2.3598668575286865,2.0984816551208496
48.901,2.369856834411621,2.108441114425659
49,2.3797426223754883,2.1183125972747803
49.102,2.3785719871520996,2.1194498538970947
49.203,2.3773982524871826,2.120591163635254
49.305,2.3762247562408447,2.1217308044433594
49.402,2.375051736831665,2.122868299484253
49.502,2.3738794326782227,2.1240038871765137
49.604,2.3727076053619385,2.1251375675201416
49.699,2.3715367317199707,2.1262688636779785
49.804,2.370366096496582,2.127398729324341
49.902,2.3691964149475098,2.128526449203491
50.002,2.3680272102355957,2.129652261734009
50.102,2.366858959197998,2.1307761669158936
50.206,2.365802764892578,2.131986618041992
50.301,2.375671625137329,2.141867160797119
50.404,2.3745076656341553,2.1429944038391113
